id_espaco,rua,tipo_ibge,lat,lon,nome_estab
IBGE-279997,"AVENIDA COELHO E CAMPOS, 783",Loja/Comércio/Serviço,-10.906341,-37.056712,GALERIA DE SALAS
IBGE-279986,"AVENIDA COELHO E CAMPOS, 807",Loja/Comércio/Serviço,-10.90639,-37.05689,M CAR MULTIMARCAS
IBGE-279979,"AVENIDA COELHO E CAMPOS, 837",Loja/Comércio/Serviço,-10.906395,-37.057431,UNIDOS PNEUS E RODAS
IBGE-280007,"AVENIDA COELHO E CAMPOS, 2",Loja/Comércio/Serviço,-10.906272,-37.056061,TOINHO MONTAGENS
IBGE-216588842,"AVENIDA COELHO E CAMPOS, 799",Loja/Comércio/Serviço,-10.906457,-37.056806,TEIXEIRA VEICULOS
IBGE-216588853,"AVENIDA COELHO E CAMPOS, 783",Loja/Comércio/Serviço,-10.906386,-37.056691,MAGO AUTOMOVEIS
IBGE-280157,"AVENIDA PEDRO CALAZANS, 126",Loja/Comércio/Serviço,-10.907762,-37.057428,DUTRA VEICULOS
IBGE-280158,"AVENIDA PEDRO CALAZANS, 123",Residencial,-10.907612,-37.05743,
IBGE-280159,"AVENIDA PEDRO CALAZANS, 123",Loja/Comércio/Serviço,-10.907604,-37.057425,IMPERIO AUTOMOVEIS
IBGE-280160,"AVENIDA PEDRO CALAZANS, 107",Loja/Comércio/Serviço,-10.907572,-37.057245,AUTOS AJU VEICULOS
IBGE-280161,"AVENIDA PEDRO CALAZANS, 107",Loja/Comércio/Serviço,-10.907501,-37.057348,BARAO AUTOMOVEIS
IBGE-280165,"AVENIDA PEDRO CALAZANS, 73",Loja/Comércio/Serviço,-10.907182,-37.057509,CENTRO EMPRESARIAL VITORIA
IBGE-280155,"AVENIDA PEDRO CALAZANS, 129",Loja/Comércio/Serviço,-10.907817,-37.057476,REALART COMUNICACAO VISUAL
IBGE-280164,"AVENIDA PEDRO CALAZANS, 87",Loja/Comércio/Serviço,-10.907344,-37.057355,CARLOS E ANDRE VEICULOS
IBGE-216589161,"AVENIDA PEDRO CALAZANS, 131",Loja/Comércio/Serviço,-10.907921,-37.057462,CHICOS BAR E RESTAURANTE
IBGE-216589161,"AVENIDA PEDRO CALAZANS, 131",Residencial,-10.907921,-37.057462,
IBGE-216589166,"AVENIDA PEDRO CALAZANS, 97",Loja/Comércio/Serviço,-10.907313,-37.057472,GILVAN VEICULOS
IBGE-280111,"AVENIDA MAMEDE PAES MENDONCA, 520",Loja/Comércio/Serviço,-10.907986,-37.055974,PANIFICACAO GABRIEL
IBGE-280113,"AVENIDA MAMEDE PAES MENDONCA, 530",Loja/Comércio/Serviço,-10.907982,-37.056115,REFRIGERACAO HO
IBGE-280114,"AVENIDA MAMEDE PAES MENDONCA, 536",Residencial,-10.907966,-37.05619,
IBGE-280116,"AVENIDA MAMEDE PAES MENDONCA, 550",Residencial,-10.907972,-37.056257,
IBGE-280117,"AVENIDA MAMEDE PAES MENDONCA, 554",Loja/Comércio/Serviço,-10.907971,-37.056269,COLONIA DE PESCADORES E AQUICULTORES Z1
IBGE-280119,"AVENIDA MAMEDE PAES MENDONCA, 560",Residencial,-10.908005,-37.056416,
IBGE-280120,"AVENIDA MAMEDE PAES MENDONCA, 572",Loja/Comércio/Serviço,-10.907988,-37.056439,SERENA REFRIGERACAO
IBGE-280123,"AVENIDA MAMEDE PAES MENDONCA, 586",Loja/Comércio/Serviço,-10.907951,-37.056554,FERRO VELHO
IBGE-280124,"AVENIDA MAMEDE PAES MENDONCA, 592",Loja/Comércio/Serviço,-10.907883,-37.056622,OFICINA DE CARRO
IBGE-280125,"AVENIDA MAMEDE PAES MENDONCA, 592",Residencial,-10.907602,-37.056665,
IBGE-280126,"AVENIDA MAMEDE PAES MENDONCA, 600",Residencial,-10.907928,-37.056768,
IBGE-280127,"AVENIDA MAMEDE PAES MENDONCA, 606",Residencial,-10.90797,-37.056856,
IBGE-280132,"AVENIDA MAMEDE PAES MENDONCA, 616",Residencial,-10.907948,-37.056852,
IBGE-280131,"AVENIDA MAMEDE PAES MENDONCA, 616",Residencial,-10.907807,-37.056892,
IBGE-280130,"AVENIDA MAMEDE PAES MENDONCA, 616",Residencial,-10.90768,-37.056875,
IBGE-280129,"AVENIDA MAMEDE PAES MENDONCA, 616",Residencial,-10.907594,-37.056879,
IBGE-280128,"AVENIDA MAMEDE PAES MENDONCA, 616",Residencial,-10.907712,-37.056924,
IBGE-280133,"AVENIDA MAMEDE PAES MENDONCA, 618",Residencial,-10.907963,-37.056904,
IBGE-280134,"AVENIDA MAMEDE PAES MENDONCA, 622",Residencial,-10.908043,-37.056936,
IBGE-280135,"AVENIDA MAMEDE PAES MENDONCA, 626",Residencial,-10.90809,-37.056964,
IBGE-280136,"AVENIDA MAMEDE PAES MENDONCA, 632",Residencial,-10.90809,-37.056964,
IBGE-280137,"AVENIDA MAMEDE PAES MENDONCA, 636",Loja/Comércio/Serviço,-10.908038,-37.057076,JORGE POLIMENTOS
IBGE-280138,"AVENIDA MAMEDE PAES MENDONCA, 642",Residencial,-10.907959,-37.05713,
IBGE-280152,"AVENIDA MAMEDE PAES MENDONCA, 656",Residencial,-10.907965,-37.057289,
IBGE-280152,"AVENIDA MAMEDE PAES MENDONCA, 656",Loja/Comércio/Serviço,-10.907965,-37.057289,VEICULOS COMPRA VENDE
IBGE-280153,"AVENIDA MAMEDE PAES MENDONCA, 662",Galpão/Ruína/Obra,-10.90795,-37.057324,
IBGE-280112,"AVENIDA MAMEDE PAES MENDONCA, 526",Loja/Comércio/Serviço,-10.908023,-37.056042,PROTESE DENTARIA
IBGE-280139,"AVENIDA MAMEDE PAES MENDONCA, 646",Loja/Comércio/Serviço,-10.907946,-37.057178,ESTACIONAMENTO
IBGE-216589135,"AVENIDA MAMEDE PAES MENDONCA, 542",Loja/Comércio/Serviço,-10.908,-37.056196,DEPOSITO
IBGE-280008,"RUA SIRIRI, 6",Loja/Comércio/Serviço,-10.906436,-37.055903,GAS CENTER TECNOLOGIA GNV
IBGE-280009,"RUA SIRIRI, 20",Residencial,-10.906529,-37.055965,
IBGE-280090,"RUA SIRIRI, 76",Loja/Comércio/Serviço,-10.907022,-37.055947,BAR DO VAQUEIRO
IBGE-280091,"RUA SIRIRI, 82",Residencial,-10.90711,-37.05595,
IBGE-280092,"RUA SIRIRI, 86",Residencial,-10.907177,-37.055968,
IBGE-280093,"RUA SIRIRI, 90",Residencial,-10.907227,-37.055965,
IBGE-280094,"RUA SIRIRI, 96",Residencial,-10.907261,-37.056002,
IBGE-280095,"RUA SIRIRI, 98",Residencial,-10.907276,-37.056002,
IBGE-280096,"RUA SIRIRI, 104",Residencial,-10.907329,-37.055985,
IBGE-280098,"RUA SIRIRI, 112",Residencial,-10.907377,-37.056055,
IBGE-280099,"RUA SIRIRI, 116",Residencial,-10.907421,-37.055938,
IBGE-280100,"RUA SIRIRI, 118",Residencial,-10.907449,-37.055989,
IBGE-280101,"RUA SIRIRI, 122",Residencial,-10.907546,-37.056019,
IBGE-280102,"RUA SIRIRI, 126",Residencial,-10.90752,-37.05597,
IBGE-280103,"RUA SIRIRI, 130",Residencial,-10.907532,-37.055945,
IBGE-280104,"RUA SIRIRI, 134",Residencial,-10.907588,-37.05594,
IBGE-280105,"RUA SIRIRI, 138",Residencial,-10.907604,-37.055934,
IBGE-280106,"RUA SIRIRI, 140",Residencial,-10.907649,-37.055935,
IBGE-280107,"RUA SIRIRI, 144",Residencial,-10.907685,-37.055925,
IBGE-280108,"RUA SIRIRI, 148",Residencial,-10.907696,-37.055894,
IBGE-280109,"RUA SIRIRI, 152",Residencial,-10.907737,-37.055921,
IBGE-280110,"RUA SIRIRI, 520",Residencial,-10.907978,-37.05603,
IBGE-280097,"RUA SIRIRI, 110",Loja/Comércio/Serviço,-10.907372,-37.056012,VAGO
IBGE-216589050,"RUA SIRIRI, 96",Loja/Comércio/Serviço,-10.907249,-37.055968,SALAO DE BELEZA SIMONE
IBGE-216589054,"RUA SIRIRI, 96",Residencial,-10.907248,-37.055918,
IBGE-219253996,"PRACA OLIMPIO CAMPOS, 482",Residencial,-10.913083,-37.05274,
IBGE-219253998,"PRACA OLIMPIO CAMPOS, 475",Loja/Comércio/Serviço,-10.913278,-37.052697,MAGVEJA
IBGE-219254001,"PRACA OLIMPIO CAMPOS, 470",Loja/Comércio/Serviço,-10.913286,-37.052684,SEM DENOMINACAO
IBGE-219254003,"PRACA OLIMPIO CAMPOS, 466",Residencial,-10.913292,-37.052876,
IBGE-219254007,"PRACA OLIMPIO CAMPOS, 464",Residencial,-10.913341,-37.052837,
IBGE-219254011,"PRACA OLIMPIO CAMPOS, 453",Loja/Comércio/Serviço,-10.913411,-37.052719,ESTUDIO 3M
IBGE-219254015,"PRACA OLIMPIO CAMPOS, 453",Loja/Comércio/Serviço,-10.913422,-37.052743,ESTACIONAMENTO CATEDRAL
IBGE-219254018,"PRACA OLIMPIO CAMPOS, 428",Loja/Comércio/Serviço,-10.913532,-37.053118,ESTACIONAMENTO PARE AQUI
IBGE-277713,"PRACA OLIMPIO CAMPOS, 453",Loja/Comércio/Serviço,-10.913422,-37.052731,BAZAR DE ROUPAS
IBGE-277714,"PRACA OLIMPIO CAMPOS, 417",Loja/Comércio/Serviço,-10.913735,-37.052748,MEMORIAL
IBGE-277715,"PRACA OLIMPIO CAMPOS, 520",Loja/Comércio/Serviço,-10.912818,-37.052562,OTICA
IBGE-277716,"PRACA OLIMPIO CAMPOS, 512",Loja/Comércio/Serviço,-10.91281,-37.052774,ALUGUEL DE ROUPAS PRA FORMATURA
IBGE-277717,"PRACA OLIMPIO CAMPOS, 507",Loja/Comércio/Serviço,-10.912963,-37.052661,LOJA DE ROUPAS
IBGE-277718,"PRACA OLIMPIO CAMPOS, 507",Residencial,-10.912809,-37.052852,
IBGE-277719,"PRACA OLIMPIO CAMPOS, 494",Loja/Comércio/Serviço,-10.912988,-37.052597,ESTUDIO FOTOGRAFICO
IBGE-277720,"PRACA OLIMPIO CAMPOS, 492",Residencial,-10.913083,-37.05276,
IBGE-277721,"PRACA OLIMPIO CAMPOS, 482",Residencial,-10.913143,-37.052735,
IBGE-277722,"PRACA OLIMPIO CAMPOS, 482",Residencial,-10.913145,-37.052769,
IBGE-277723,"PRACA OLIMPIO CAMPOS, 475",Loja/Comércio/Serviço,-10.913139,-37.05256,KITNETE
IBGE-277724,"PRACA OLIMPIO CAMPOS, 475",Residencial,-10.913239,-37.052623,
IBGE-277725,"PRACA OLIMPIO CAMPOS, 424",Loja/Comércio/Serviço,-10.913668,-37.0528,TECMOVEIS
IBGE-277726,"PRACA OLIMPIO CAMPOS, 502",Loja/Comércio/Serviço,-10.91301,-37.052737,ESTACIONAMENTO
IBGE-277727,"PRACA OLIMPIO CAMPOS, 461",Residencial,-10.913357,-37.052677,
IBGE-277728,"PRACA OLIMPIO CAMPOS, 512",Residencial,-10.913321,-37.052591,
IBGE-277729,"PRACA OLIMPIO CAMPOS, 512",Residencial,-10.913321,-37.052591,
IBGE-277730,"PRACA OLIMPIO CAMPOS, 512",Residencial,-10.913321,-37.052591,
IBGE-277731,"PRACA OLIMPIO CAMPOS, 512",Residencial,-10.913321,-37.052591,
IBGE-277732,"PRACA OLIMPIO CAMPOS, 512",Residencial,-10.913321,-37.052591,
IBGE-277733,"PRACA OLIMPIO CAMPOS, 512",Residencial,-10.913321,-37.052591,
IBGE-277734,"PRACA OLIMPIO CAMPOS, 512",Residencial,-10.913321,-37.052591,
IBGE-277735,"PRACA OLIMPIO CAMPOS, 512",Residencial,-10.913321,-37.052591,
IBGE-277736,"PRACA OLIMPIO CAMPOS, 512",Residencial,-10.913321,-37.052591,
IBGE-277737,"PRACA OLIMPIO CAMPOS, 512",Residencial,-10.913321,-37.052591,
IBGE-219254021,"PRACA OLIMPIO CAMPOS, 453",Residencial,-10.913395,-37.052745,
IBGE-219254024,"PRACA OLIMPIO CAMPOS, 507",Residencial,-10.912963,-37.052661,
IBGE-219254094,"PRACA OLIMPIO CAMPOS, 0",Loja/Comércio/Serviço,-10.912816,-37.051425,VENDA DE CHAPEUS
IBGE-219254095,"PRACA OLIMPIO CAMPOS, 0",Loja/Comércio/Serviço,-10.912848,-37.051308,LANCHONETE ESCOLHA PERFEITA
IBGE-277759,"PRACA OLIMPIO CAMPOS, 0",Loja/Comércio/Serviço,-10.912754,-37.052424,LANCHONETE COMA BOM
IBGE-277760,"PRACA OLIMPIO CAMPOS, 0",Loja/Comércio/Serviço,-10.912875,-37.052256,RESTAURANTE POINT DO COELHO
IBGE-219254096,"PRACA OLIMPIO CAMPOS, 0",Loja/Comércio/Serviço,-10.912959,-37.050433,CACIQUE CHA
IBGE-277761,"PRACA OLIMPIO CAMPOS, 0",Religioso,-10.913346,-37.050422,CATEDRAL METETROPOLITANA DE ARACAJU
IBGE-219254099,"PRACA OLIMPIO CAMPOS, 0",Loja/Comércio/Serviço,-10.913848,-37.05166,BANCA SE REVISTA CARECA
IBGE-219254101,"PRACA OLIMPIO CAMPOS, 0",Loja/Comércio/Serviço,-10.913921,-37.051837,CATEDRAL RESTAURANTE E PETISCARIA
IBGE-277763,"PRACA OLIMPIO CAMPOS, 0",Loja/Comércio/Serviço,-10.913864,-37.050497,GALERIA DE ARTES ALVARO SANTOS
IBGE-219254103,"PRACA OLIMPIO CAMPOS, 0",Loja/Comércio/Serviço,-10.91326,-37.052665,BANCA DE REVISTA MARCIEL
IBGE-277764,"PRACA OLIMPIO CAMPOS, 228",Loja/Comércio/Serviço,-10.913887,-37.051359,ARQUIDIOCESE DE ARACAJU
IBGE-277766,"PRACA OLIMPIO CAMPOS, 221",Residencial,-10.913924,-37.051488,
IBGE-277767,"PRACA OLIMPIO CAMPOS, 208",Loja/Comércio/Serviço,-10.913818,-37.050948,SEM DENOMINACAO
IBGE-277768,"PRACA OLIMPIO CAMPOS, 180",Loja/Comércio/Serviço,-10.913819,-37.050702,ANTIGA PREFEITURA
IBGE-277769,"PRACA OLIMPIO CAMPOS, 216",Residencial,-10.913896,-37.051296,
IBGE-277837,"PRACA OLIMPIO CAMPOS, 299",Loja/Comércio/Serviço,-10.91379,-37.051853,DELU VARIEDADES
IBGE-277838,"PRACA OLIMPIO CAMPOS, 320",Loja/Comércio/Serviço,-10.913931,-37.052157,LAN HOUSE XEROX
IBGE-277839,"PRACA OLIMPIO CAMPOS, 279",Loja/Comércio/Serviço,-10.91386,-37.051807,GALERIA CATEDRAL
IBGE-277840,"PRACA OLIMPIO CAMPOS, 272",Loja/Comércio/Serviço,-10.913889,-37.051785,AM ALCIVAN MENEZES ADVOGADOS ASSOCIADOA
IBGE-277841,"PRACA OLIMPIO CAMPOS, 299",Residencial,-10.913871,-37.05198,
IBGE-277842,"PRACA OLIMPIO CAMPOS, 349",Residencial,-10.913941,-37.052362,
IBGE-277828,"PRACA OLIMPIO CAMPOS, 361",Serviço Público/Privado,-10.914068,-37.05259,CLINICA VIAS URINARIAS
IBGE-277829,"PRACA OLIMPIO CAMPOS, 343",Residencial,-10.913897,-37.052381,
IBGE-277830,"PRACA OLIMPIO CAMPOS, 326",Serviço Público/Privado,-10.91396,-37.052266,COLEGIO ESTADUAL JACKSON DE FIGUEIREDO
IBGE-277831,"PRACA OLIMPIO CAMPOS, 356",Loja/Comércio/Serviço,-10.913896,-37.052522,SEM DENOMINACAO
IBGE-277832,"PRACA OLIMPIO CAMPOS, 366",Residencial,-10.914,-37.052593,
IBGE-277832,"PRACA OLIMPIO CAMPOS, 366",Loja/Comércio/Serviço,-10.914,-37.052593,FLORICULTURA CASA BLANCA
IBGE-277833,"PRACA OLIMPIO CAMPOS, 290",Loja/Comércio/Serviço,-10.913929,-37.051909,REAL SAUDE
IBGE-277834,"PRACA OLIMPIO CAMPOS, 283",Loja/Comércio/Serviço,-10.913984,-37.051893,BAZAR PERMANENTE SANTA DULCE DOS POBRES
IBGE-277835,"PRACA OLIMPIO CAMPOS, 305",Loja/Comércio/Serviço,-10.913969,-37.052133,BAR E LANCHONETE CORUJAO
IBGE-277836,"PRACA OLIMPIO CAMPOS, 310",Loja/Comércio/Serviço,-10.913974,-37.05213,ESTACIONAMENTO
IBGE-277869,"RUA ARAUA, 71",Loja/Comércio/Serviço,-10.914625,-37.0527,SEM IDENTIFICACAO
IBGE-277870,"RUA ARAUA, 71",Loja/Comércio/Serviço,-10.914625,-37.0527,SEM IDENTIFICACAO
IBGE-277871,"RUA ARAUA, 71",Loja/Comércio/Serviço,-10.914611,-37.052743,DUPLICHAVES
IBGE-277872,"RUA ARAUA, 67",Loja/Comércio/Serviço,-10.914609,-37.052778,GRUPO DC NEGOCIOS
IBGE-277873,"RUA ARAUA, 63",Loja/Comércio/Serviço,-10.914486,-37.052737,BRAVO GRIF
IBGE-277874,"RUA ARAUA, 57",Loja/Comércio/Serviço,-10.914467,-37.052758,LOOK ANA ROUPAS E ACESSORIOS
IBGE-277875,"RUA ARAUA, 53",Residencial,-10.914355,-37.052794,
IBGE-277876,"RUA ARAUA, 47",Loja/Comércio/Serviço,-10.914447,-37.052758,POINT DAS NOIVAS
IBGE-277877,"RUA ARAUA, 41",Loja/Comércio/Serviço,-10.914436,-37.05268,HOSPITAL DOS RINS DE SERGIPE
IBGE-277878,"RUA ARAUA, 5",Loja/Comércio/Serviço,-10.914096,-37.052712,GALERIA DE LOJAS
IBGE-219254249,"RUA ARAUA, 5",Loja/Comércio/Serviço,-10.914144,-37.052753,EDS NTUR VIAGENS
IBGE-219254251,"RUA ARAUA, 5",Loja/Comércio/Serviço,-10.914167,-37.052728,SEM IDENTIFICACAO
IBGE-219254253,"RUA ARAUA, 5",Loja/Comércio/Serviço,-10.914333,-37.052715,JB CRED
IBGE-219254255,"RUA ARAUA, 41",Serviço Público/Privado,-10.914344,-37.052719,HOSPITAL DO RIM DE SERGIPE
IBGE-219254257,"RUA ARAUA, 57",Residencial,-10.914489,-37.052742,
IBGE-219254259,"RUA ARAUA, 57",Residencial,-10.914489,-37.052742,
IBGE-219254261,"RUA ARAUA, 57",Residencial,-10.914489,-37.052742,
IBGE-219254263,"RUA ARAUA, 57",Residencial,-10.914489,-37.052742,
IBGE-219254265,"RUA ARAUA, 57",Residencial,-10.914489,-37.052742,
IBGE-219254267,"RUA ARAUA, 57",Residencial,-10.914489,-37.052742,
IBGE-219254269,"RUA ARAUA, 57",Residencial,-10.914489,-37.052742,
IBGE-219254271,"RUA ARAUA, 0",Loja/Comércio/Serviço,-10.914608,-37.052707,GRUPO DC NEGOCIOS
IBGE-219254273,"RUA ARAUA, 57",Residencial,-10.914489,-37.052742,
IBGE-219254274,"RUA ARAUA, 57",Residencial,-10.914489,-37.052742,
IBGE-219254122,"RUA ITABAIANA, 14",Loja/Comércio/Serviço,-10.914119,-37.050282,ESCRITORIO FARMACIA
IBGE-219254123,"RUA ITABAIANA, 72",Loja/Comércio/Serviço,-10.914533,-37.050393,ESTACIONAMENTO ROTATIVO TABAJARA
IBGE-219254124,"RUA ITABAIANA, 90",Loja/Comércio/Serviço,-10.91475,-37.050328,SEM DENOMINACAO
IBGE-219254126,"RUA ITABAIANA, 8",Serviço Público/Privado,-10.913955,-37.050374,CLINICA REAL VISAO
IBGE-277770,"RUA ITABAIANA, 14",Loja/Comércio/Serviço,-10.914065,-37.050435,CREDITO CONSIGNADO RAMOS E SILVA
IBGE-277771,"RUA ITABAIANA, 0",Loja/Comércio/Serviço,-10.914208,-37.050259,GALEGO LAVADOR
IBGE-277774,"RUA ITABAIANA, 20",Loja/Comércio/Serviço,-10.914104,-37.050377,RESTAURANTE TEMPERO DA VOVO
IBGE-277775,"RUA ITABAIANA, 26",Loja/Comércio/Serviço,-10.914469,-37.050306,VAGO
IBGE-277776,"RUA ITABAIANA, 46",Loja/Comércio/Serviço,-10.914327,-37.050463,MADEFACIL LOJA DE MOVEIS PLANEJADOS
IBGE-277777,"RUA ITABAIANA, 50",Loja/Comércio/Serviço,-10.914353,-37.050403,SEM DENOMINACAO
IBGE-277779,"RUA ITABAIANA, 82",Loja/Comércio/Serviço,-10.914569,-37.050357,SEM DENOMINACAO
IBGE-277780,"RUA ITABAIANA, 82",Loja/Comércio/Serviço,-10.914648,-37.050316,ROTAM ARTIGOS MILITARES E AVENTURA
IBGE-277781,"RUA ITABAIANA, 94",Loja/Comércio/Serviço,-10.914746,-37.05036,JOALHERIA JUNIOR JOIAS E STUDIO HAIR
IBGE-277782,"RUA ITABAIANA, 90",Loja/Comércio/Serviço,-10.914745,-37.050361,SEM DENOMINACAO
IBGE-277783,"RUA ITABAIANA, 106",Loja/Comércio/Serviço,-10.91486,-37.050376,CARTORIO
IBGE-277784,"RUA ITABAIANA, 100",Residencial,-10.914911,-37.050265,
IBGE-277693,"RUA ITAPORANGA, 124",Residencial,-10.913827,-37.053875,
IBGE-277694,"RUA ITAPORANGA, 0",Residencial,-10.913913,-37.054113,
IBGE-277695,"RUA ITAPORANGA, 148",Residencial,-10.913928,-37.054163,
IBGE-277696,"RUA ITAPORANGA, 148",Residencial,-10.913917,-37.054146,
IBGE-219254034,"RUA ITAPORANGA, 106",Loja/Comércio/Serviço,-10.913999,-37.053794,SEM DENOMINACAO
IBGE-219254036,"RUA ITAPORANGA, 56",Loja/Comércio/Serviço,-10.913909,-37.05315,PULSATRIX
IBGE-219254038,"RUA ITAPORANGA, 94",Residencial,-10.913843,-37.05377,
IBGE-219254041,"RUA ITAPORANGA, 98",Loja/Comércio/Serviço,-10.913984,-37.053659,SALAS
IBGE-219254045,"RUA ITAPORANGA, 106",Loja/Comércio/Serviço,-10.913671,-37.053786,SEM DENOMINACAO
IBGE-219254049,"RUA ITAPORANGA, 46",Loja/Comércio/Serviço,-10.91394,-37.053242,CENTRAL COFFEE ALUGUEL DE TERNOS
IBGE-277738,"RUA ITAPORANGA, 36",Residencial,-10.913918,-37.05316,
IBGE-277739,"RUA ITAPORANGA, 46",Residencial,-10.913901,-37.053249,
IBGE-277740,"RUA ITAPORANGA, 42",Loja/Comércio/Serviço,-10.913906,-37.05319,IVANI ESPACO DE BELEZA
IBGE-277742,"RUA ITAPORANGA, 66",Residencial,-10.913996,-37.053214,
IBGE-277743,"RUA ITAPORANGA, 76",Residencial,-10.913699,-37.053437,
IBGE-277745,"RUA ITAPORANGA, 98",Residencial,-10.913993,-37.053715,
IBGE-277746,"RUA ITAPORANGA, 106",Loja/Comércio/Serviço,-10.913995,-37.053744,ESPACO DE BELEZA
IBGE-277747,"RUA ITAPORANGA, 82",Residencial,-10.914029,-37.053318,
IBGE-277748,"RUA ITAPORANGA, 86",Residencial,-10.914031,-37.053532,
IBGE-277681,"RUA LAGARTO, 738",Loja/Comércio/Serviço,-10.913095,-37.053907,ESTACIONAMENTO E POSTO DE LAVAGEM
IBGE-277683,"RUA LAGARTO, 760",Residencial,-10.913138,-37.053915,
IBGE-277685,"RUA LAGARTO, 784",Residencial,-10.91333,-37.053927,
IBGE-277685,"RUA LAGARTO, 784",Loja/Comércio/Serviço,-10.91333,-37.053927,FABRICACAO DE PERUCAS
IBGE-277686,"RUA LAGARTO, 794",Loja/Comércio/Serviço,-10.91334,-37.053858,ESTABELECIMENTO VAGO
IBGE-277687,"RUA LAGARTO, 800",Residencial,-10.913393,-37.053912,
IBGE-277689,"RUA LAGARTO, 808",Loja/Comércio/Serviço,-10.913553,-37.053923,GE INFORMATICA
IBGE-277690,"RUA LAGARTO, 816",Residencial,-10.913607,-37.05389,
IBGE-277690,"RUA LAGARTO, 816",Loja/Comércio/Serviço,-10.913607,-37.05389,ATELIE DE COSTURA
IBGE-277691,"RUA LAGARTO, 810",Residencial,-10.913588,-37.053923,
IBGE-277692,"RUA LAGARTO, 776",Residencial,-10.913262,-37.053922,
IBGE-219254061,"RUA LAGARTO, 106",Loja/Comércio/Serviço,-10.913694,-37.053863,SEM DENOMINACAO
IBGE-219254064,"RUA LAGARTO, 106",Loja/Comércio/Serviço,-10.913687,-37.053876,SEM DENOMINACAO
IBGE-219254068,"RUA LAGARTO, 106",Loja/Comércio/Serviço,-10.913657,-37.053834,SEM DENOMINACAO
IBGE-219254073,"RUA LAGARTO, 106",Loja/Comércio/Serviço,-10.913694,-37.053863,SEM DENOMINACAO
IBGE-219254078,"RUA LAGARTO, 106",Loja/Comércio/Serviço,-10.913694,-37.053863,SEM DENOMINACAO
IBGE-219254083,"RUA LAGARTO, 106",Loja/Comércio/Serviço,-10.913694,-37.053863,SEM DENOMINACAO
IBGE-219254087,"RUA LAGARTO, 771",Residencial,-10.913273,-37.053794,
IBGE-219254090,"RUA LAGARTO, 749",Residencial,-10.913005,-37.053878,
IBGE-277749,"RUA LAGARTO, 807",Residencial,-10.913675,-37.05389,
IBGE-277750,"RUA LAGARTO, 795",Loja/Comércio/Serviço,-10.913505,-37.053696,ESCRITORIO EMPRESARIAL SANTANA
IBGE-277751,"RUA LAGARTO, 781",Residencial,-10.913363,-37.053777,
IBGE-277752,"RUA LAGARTO, 793",Residencial,-10.913376,-37.053897,
IBGE-277753,"RUA LAGARTO, 771",Residencial,-10.913152,-37.053892,
IBGE-277754,"RUA LAGARTO, 755",Loja/Comércio/Serviço,-10.913098,-37.053726,SINDICATO DA AEREA DA SAUDE
IBGE-277755,"RUA LAGARTO, 763",Residencial,-10.913141,-37.053789,
IBGE-277756,"RUA LAGARTO, 749",Serviço Público/Privado,-10.913238,-37.054236,CONSULTORIO ODONTOLOGICO
IBGE-277757,"RUA LAGARTO, 801",Residencial,-10.913582,-37.053897,
IBGE-277791,"RUA MARUIM, 300",Loja/Comércio/Serviço,-10.915048,-37.050497,SEM DENOMINACAO
IBGE-277792,"RUA MARUIM, 296",Loja/Comércio/Serviço,-10.91498,-37.050764,SEM DENOMINACAO
IBGE-277793,"RUA MARUIM, 304",Residencial,-10.915036,-37.050632,
IBGE-277794,"RUA MARUIM, 316",Loja/Comércio/Serviço,-10.915062,-37.050795,VIA BELLA COLLECTION
IBGE-277795,"RUA MARUIM, 322",Loja/Comércio/Serviço,-10.914973,-37.050859,ESCRITORIO
IBGE-277796,"RUA MARUIM, 328",Residencial,-10.915005,-37.050898,
IBGE-277797,"RUA MARUIM, 328",Residencial,-10.9149,-37.050928,
IBGE-277798,"RUA MARUIM, 334",Residencial,-10.915079,-37.05094,
IBGE-277798,"RUA MARUIM, 334",Loja/Comércio/Serviço,-10.915079,-37.05094,LOJA DE ARTIGOS PARA FESTA
IBGE-277799,"RUA MARUIM, 340",Residencial,-10.91472,-37.050973,
IBGE-277800,"RUA MARUIM, 342",Residencial,-10.915025,-37.050979,
IBGE-277801,"RUA MARUIM, 348",Residencial,-10.914846,-37.050933,
IBGE-277802,"RUA MARUIM, 352",Residencial,-10.91504,-37.051122,
IBGE-277803,"RUA MARUIM, 358",Religioso,-10.91499,-37.051169,COMUNIDADE EVANGELICA
IBGE-277804,"RUA MARUIM, 362",Residencial,-10.91505,-37.051202,
IBGE-277805,"RUA MARUIM, 370",Loja/Comércio/Serviço,-10.915078,-37.051306,SEM DENOMINACAO
IBGE-277806,"RUA MARUIM, 372",Residencial,-10.915059,-37.051337,
IBGE-277807,"RUA MARUIM, 378",Residencial,-10.915056,-37.051285,
IBGE-277808,"RUA MARUIM, 386",Loja/Comércio/Serviço,-10.914968,-37.051416,LOJA DE REFORMA CLINICA DOS MOVEIS
IBGE-277810,"RUA MARUIM, 310",Residencial,-10.915094,-37.050645,
IBGE-277811,"RUA MARUIM, 392",Residencial,-10.914933,-37.051478,
IBGE-277786,"RUA MARUIM, 282",Loja/Comércio/Serviço,-10.914987,-37.050393,EDIFICIO ULYSSES MAYNARD
IBGE-277787,"RUA MARUIM, 284",Loja/Comércio/Serviço,-10.915007,-37.050432,SEM DENOMINACAO
